review_id,order_id,rating,review_text,review_date
2633,1978,5,Rider was polite and quick.,2026-06-06
2634,22459,3,Portion size was small.,2025-07-07
2635,11456,5,Portion size was small.,2026-06-14
2636,17782,4,Portion size was small.,2026-01-13
2637,21426,5,Food was cold on arrival.,2025-07-03
2638,11681,2,Food was cold on arrival.,2026-06-27
2639,2325,,Average experience.,2026-03-03
2640,21785,5,Packaging could be better.,2025-10-05
2641,7642,2,Portion size was small.,2025-07-19
2642,7216,5,"Great food, arrived hot!",2025-10-20
2643,16445,4,"Loved it, will order again.",2026-04-17
2644,1022,2,Portion size was small.,2025-08-04
2645,15456,5,Packaging could be better.,02/07/2026
2646,12308,5,Absolutely delicious.,2025-12-24
2647,5499,5,"Great food, arrived hot!",2025-07-15
2648,6008,4,Best biryani in town.,2024-10-15
2649,19386,5,Absolutely delicious.,2026-02-13
2650,20165,5,Perfect as always.,2024-12-23
2651,12037,5,Average experience.,2025-08-03
2652,11614,5,Average experience.,2026-03-11
2653,11439,5,Best biryani in town.,2025-10-05
2654,14652,,Best biryani in town.,2025-10-09
2655,9431,3,Order was missing an item.,2026-01-12
2656,15424,5,Fresh and tasty.,2025-10-23
2657,12757,3,Best biryani in town.,2026-04-29
2658,21140,5,Average experience.,2025-06-20
2659,17334,4,Would not recommend.,2024-09-22
2660,23920,,Packaging could be better.,2024-08-29
2661,13790,2,Absolutely delicious.,2026-06-28
2662,9606,2,Average experience.,2025-05-28
2663,16905,5,Packaging could be better.,2025-08-30
2664,12349,4,Best biryani in town.,2025-10-03
2665,22870,5,Would not recommend.,2024-09-06
2666,15316,3,"Loved it, will order again.",2025-11-23
2667,7417,2,Order was missing an item.,2024-07-25
2668,11724,5,"Loved it, will order again.",2025-06-25
2669,1457,3,Delivery was late but food was good.,2025-12-21
2670,12833,5,Rider was polite and quick.,2026-05-03
2671,22473,4,Best biryani in town.,2025-07-29
2672,13895,4,Rider was polite and quick.,2026-06-20
2673,6371,5,Would not recommend.,2026-05-27
2674,12590,2,"Loved it, will order again.",2026-01-27
2675,20777,5,"Great food, arrived hot!",2025-08-30
2676,19808,4,Best biryani in town.,2025-03-20
2677,1055,3,Delivery was late but food was good.,2025-08-16
2678,378,3,Rider was polite and quick.,2025-07-08
2679,6781,4,Value for money.,2024-11-16
2680,12200,4,"Great food, arrived hot!",2026-03-25
2681,21308,4,Average experience.,2025-03-31
2682,1869,3,"Loved it, will order again.",2026-03-05
2683,23143,2,"Great food, arrived hot!",2026-05-19
2684,10314,4,Best biryani in town.,2025-05-21
2685,15276,5,Rider was polite and quick.,2026-01-20
2686,12378,2,Rider was polite and quick.,2026-03-21
2687,4092,5,Portion size was small.,2026-06-26
2688,9274,4,"Great food, arrived hot!",2025-08-23
2689,18206,,Packaging could be better.,2026-05-26
2690,8137,3,Would not recommend.,2026-03-11
2691,12498,4,Perfect as always.,2026-01-27
2692,14124,5,Delivery was late but food was good.,2026-05-24
2693,20148,5,Best biryani in town.,2025-05-30
2694,19001,4,Portion size was small.,2025-02-23
2695,14541,5,Rider was polite and quick.,2026-03-27
2696,3601,,Rider was polite and quick.,2024-07-27
2697,8846,5,Food was cold on arrival.,2025-02-11
2698,12615,5,Rider was polite and quick.,2025-07-25
2699,169,4,"Loved it, will order again.",2026-06-27
2700,8880,4,Best biryani in town.,2024-07-19
2701,21600,5,Delivery was late but food was good.,2025-09-25
2702,9046,4,Value for money.,2025-02-09
2703,11339,4,Rider was polite and quick.,2025-11-23
2704,12109,5,Order was missing an item.,2024-04-14
2705,18416,5,Average experience.,2024-09-12
2706,12435,2,"Great food, arrived hot!",2026-07-05
2707,5604,5,"Great food, arrived hot!",2024-04-24
2708,23726,5,Best biryani in town.,2025-11-19
2709,6120,4,Portion size was small.,2025-12-24
2710,20974,3,Food was cold on arrival.,2025-03-25
2711,6031,5,Perfect as always.,2025-04-24
2712,6454,4,Average experience.,2026-05-30
2713,18490,5,Food was cold on arrival.,2025-09-18
2714,15473,4,Food was cold on arrival.,2025-04-15
2715,3425,4,Would not recommend.,2026-06-07
2716,19050,1,Rider was polite and quick.,2026-03-28
2717,7574,4,Best biryani in town.,2025-03-17
2718,14985,4,"Great food, arrived hot!",2026-04-22
2719,15797,5,Fresh and tasty.,2024-06-18
2720,3172,4,Value for money.,2025-03-24
2721,21460,1,Would not recommend.,2024-08-13
2722,1280,3,Average experience.,2026-05-12
2723,20905,5,Food was cold on arrival.,2026-02-25
2724,11251,5,Rider was polite and quick.,2025-11-09
2725,21551,5,"Great food, arrived hot!",2026-05-19
2726,16753,5,Food was cold on arrival.,2025-11-21
2727,7127,4,Perfect as always.,2025-08-10
2728,10642,4,"Loved it, will order again.",2026-03-26
2729,698,3,Average experience.,2025-12-14
2730,585,1,Perfect as always.,2025-12-07
2731,6723,5,Rider was polite and quick.,2025-08-08
2732,6634,2,Rider was polite and quick.,2026-06-11
2733,9613,4,"Great food, arrived hot!",2025-05-22
2734,2240,5,Fresh and tasty.,2026-06-24
2735,19096,4,Delivery was late but food was good.,2026-03-13
2736,16329,4,Average experience.,2024-07-04
2737,13017,5,Food was cold on arrival.,2024-01-11
2738,14855,4,Portion size was small.,2025-12-23
2739,17438,3,"Loved it, will order again.",2026-03-28
2740,23188,4,Perfect as always.,2025-08-03
2741,12902,4,Order was missing an item.,2024-12-16
2742,1493,4,Order was missing an item.,2026-05-21
2743,17623,5,"Loved it, will order again.",2025-11-23
2744,18312,5,Rider was polite and quick.,2024-01-12
2745,5853,4,Fresh and tasty.,2024-10-28
2746,2171,5,Perfect as always.,2026-04-13
2747,11044,5,Value for money.,2024-01-24
2748,9630,4,Fresh and tasty.,2025-12-12
2749,15326,4,Average experience.,2026-04-24
2750,1364,4,Would not recommend.,2024-03-07
2751,645,4,"Loved it, will order again.",2025-05-23
2752,16865,5,Order was missing an item.,2026-03-28
2753,18671,3,Value for money.,2025-12-16
2754,4468,5,Order was missing an item.,2026-06-09
2755,17599,5,Delivery was late but food was good.,2024-09-27
2756,21032,5,Order was missing an item.,2025-07-20
2757,4440,1,"Great food, arrived hot!",2025-10-18
2758,20904,4,"Great food, arrived hot!",2026-02-13
2759,11965,1,Order was missing an item.,2026-05-30
2760,11413,5,Absolutely delicious.,2026-03-18
2761,13127,2,Best biryani in town.,2025-06-26
2762,3972,3,Absolutely delicious.,2025-12-05
2763,3604,4,"Great food, arrived hot!",2025-03-28
2764,19737,1,Food was cold on arrival.,2024-06-11
2765,3088,5,"Great food, arrived hot!",2026-02-27
2766,15172,4,Perfect as always.,2026-06-29
2767,18937,5,Packaging could be better.,2025-11-15
2768,9334,3,Order was missing an item.,2026-03-29
2769,18222,3,Portion size was small.,2025-08-16
2770,16892,4,Packaging could be better.,2025-12-22
2771,14809,5,Delivery was late but food was good.,2024-10-18
2772,2666,5,Portion size was small.,2024-05-05
2773,20533,4,Fresh and tasty.,2026-05-11
2774,20580,5,"Loved it, will order again.",2026-03-20
2775,351,5,Food was cold on arrival.,2025-08-22
2776,14105,,Absolutely delicious.,2024-03-14
2777,22502,4,Packaging could be better.,06/16/2026
2778,3546,3,Order was missing an item.,2026-01-16
2779,13149,3,"Loved it, will order again.",2026-06-17
2780,17952,,Absolutely delicious.,2026-01-02
2781,17156,5,Food was cold on arrival.,2026-02-25
2782,24376,4,Rider was polite and quick.,2026-03-28
2783,19414,,Perfect as always.,2025-07-23
2784,23061,5,Value for money.,2026-02-16
2785,22838,3,Packaging could be better.,2026-04-09
2786,11695,4,Perfect as always.,2024-07-07
2787,14757,5,Value for money.,2026-01-20
2788,18666,3,Portion size was small.,2025-11-22
2789,19143,3,Order was missing an item.,2026-05-06
2790,20328,4,Would not recommend.,2025-06-06
2791,19838,,Rider was polite and quick.,2025-02-25
2792,17054,4,Food was cold on arrival.,2026-04-13
2793,17908,4,Average experience.,2025-12-31
2794,15889,5,Absolutely delicious.,2026-04-03
2795,19632,5,Portion size was small.,2024-05-29
2796,3794,4,Delivery was late but food was good.,2025-04-07
2797,2707,4,Best biryani in town.,2026-04-23
2798,18962,4,Fresh and tasty.,2025-02-19
2799,9438,5,Delivery was late but food was good.,2025-11-27
2800,15376,2,Absolutely delicious.,2026-01-06
2801,16884,5,"Loved it, will order again.",2024-12-17
2802,14908,4,Average experience.,2026-04-07
2803,22248,,Average experience.,2026-07-01
2804,16730,4,Absolutely delicious.,2025-10-01
2805,18330,5,Order was missing an item.,2026-07-01
2806,4296,4,Rider was polite and quick.,2026-05-29
2807,5561,5,Average experience.,2024-03-07
2808,1241,5,Perfect as always.,2026-04-01
2809,18948,3,Food was cold on arrival.,2026-05-26
2810,16373,4,Value for money.,2026-06-28
2811,14238,4,Portion size was small.,2026-06-27
2812,21832,2,Absolutely delicious.,05/03/2026
2813,22057,5,Average experience.,2024-09-15
2814,9649,5,Portion size was small.,2026-06-29
2815,2997,5,Absolutely delicious.,2026-01-23
2816,12653,3,Absolutely delicious.,2025-11-19
2817,12754,4,Order was missing an item.,2025-11-25
2818,20057,5,Would not recommend.,2026-06-14
2819,14178,4,Would not recommend.,2026-02-03
2820,19011,3,Delivery was late but food was good.,2026-01-22
2821,13131,4,Rider was polite and quick.,2024-10-16
2822,7843,5,Absolutely delicious.,2025-04-18
2823,7206,,"Great food, arrived hot!",2025-11-19
2824,21536,5,Food was cold on arrival.,2024-07-29
2825,15084,3,Portion size was small.,2026-02-05
2826,1213,2,Value for money.,2025-04-04
2827,6928,4,Packaging could be better.,2026-05-07
2828,12080,4,Average experience.,2024-06-28
2829,14749,5,Rider was polite and quick.,2025-09-26
2830,19709,3,Food was cold on arrival.,2026-05-07
2831,23241,4,"Loved it, will order again.",2025-12-04
2832,12829,3,"Great food, arrived hot!",2026-06-03
2833,18592,5,Rider was polite and quick.,2026-03-31
2834,8494,5,Delivery was late but food was good.,2026-02-06
2835,2108,4,Delivery was late but food was good.,2026-06-23
2836,22487,5,Packaging could be better.,2025-08-23
2837,12306,,Food was cold on arrival.,2026-06-26
2838,20740,5,Would not recommend.,2025-09-21
2839,18421,1,Portion size was small.,2024-04-06
2840,19110,,Delivery was late but food was good.,2024-03-02
2841,5566,3,Absolutely delicious.,2026-01-20
2842,843,5,Delivery was late but food was good.,2026-03-21
2843,4201,5,Would not recommend.,2025-04-18
2844,4170,5,"Great food, arrived hot!",2026-02-19
2845,19038,4,Best biryani in town.,2024-03-16
2846,360,3,"Great food, arrived hot!",2026-04-07
2847,8956,5,Average experience.,2025-12-27
2848,1664,4,Best biryani in town.,2026-05-17
2849,24873,5,Value for money.,2025-11-01
2850,10134,2,Rider was polite and quick.,2024-09-19
2851,9675,5,Best biryani in town.,2026-01-31
2852,23178,5,Food was cold on arrival.,2025-11-14
2853,19124,5,Portion size was small.,2025-07-15
2854,15590,4,Order was missing an item.,2026-06-26
2855,788,5,Absolutely delicious.,2025-10-31
2856,21168,5,Absolutely delicious.,2026-06-05
2857,1178,5,Order was missing an item.,2026-04-17
2858,13273,5,Rider was polite and quick.,2026-02-24
2859,21528,5,Perfect as always.,2026-06-26
2860,10721,2,"Great food, arrived hot!",2026-06-29
2861,5556,3,Best biryani in town.,2026-02-10
2862,482,,Absolutely delicious.,2024-06-29
2863,840,5,Best biryani in town.,2025-09-04
2864,20792,4,Perfect as always.,2026-01-21
2865,11244,,Rider was polite and quick.,2026-03-17
2866,23154,3,Best biryani in town.,2026-01-31
2867,1594,5,Perfect as always.,2025-01-07
2868,22939,5,Average experience.,2025-07-22
2869,11558,5,Average experience.,2026-06-04
2870,5358,3,Fresh and tasty.,2026-04-18
2871,14183,5,"Loved it, will order again.",2025-06-28
2872,18860,,Delivery was late but food was good.,2026-02-10
2873,16531,2,Food was cold on arrival.,2025-12-13
2874,12980,3,Order was missing an item.,2024-05-07
2875,19281,5,Value for money.,2026-03-24
2876,11575,4,"Loved it, will order again.",2025-12-19
2877,22364,,Rider was polite and quick.,2025-04-14
2878,24335,5,Absolutely delicious.,2025-05-08
2879,13136,5,Packaging could be better.,2024-02-28
2880,23049,3,Absolutely delicious.,2026-03-22
2881,7937,4,"Loved it, will order again.",2025-05-12
2882,20176,5,Perfect as always.,2024-06-01
2883,19428,5,Food was cold on arrival.,2024-10-28
2884,16763,5,"Loved it, will order again.",2026-01-12
2885,7400,4,Best biryani in town.,2025-11-23
2886,24472,5,"Great food, arrived hot!",2025-08-03
2887,9907,4,Value for money.,2026-05-30
2888,15004,,Portion size was small.,2025-11-11
2889,14994,3,Food was cold on arrival.,2025-01-04
2890,4602,5,Would not recommend.,2026-02-12
2891,6581,5,Delivery was late but food was good.,2026-04-24
2892,19810,5,Best biryani in town.,2026-03-30
2893,287,4,Order was missing an item.,2024-06-04
2894,9996,5,Best biryani in town.,2026-06-20
2895,22322,4,Delivery was late but food was good.,2025-06-16
2896,9277,5,"Loved it, will order again.",2026-05-22
2897,8325,4,Order was missing an item.,2026-05-29
2898,17275,2,Order was missing an item.,2026-04-24
2899,17455,3,Value for money.,2026-03-24
2900,1177,5,Absolutely delicious.,2026-05-09
2901,925,4,Packaging could be better.,2025-08-24
2902,23174,5,Delivery was late but food was good.,2025-12-30
2903,10842,,Delivery was late but food was good.,2026-01-27
2904,7661,2,Perfect as always.,2025-02-02
2905,681,3,Average experience.,2026-06-06
2906,19224,4,Portion size was small.,2024-12-24
2907,22280,4,Average experience.,2025-06-25
2908,15999,4,Food was cold on arrival.,2025-10-30
2909,17189,4,Would not recommend.,2025-09-06
2910,11369,3,Order was missing an item.,2025-10-19
2911,23757,4,Would not recommend.,2026-06-07
2912,16960,2,Perfect as always.,2026-05-07
2913,13007,4,Food was cold on arrival.,2025-10-01
2914,6205,,Would not recommend.,2025-10-26
2915,12246,4,Average experience.,2025-09-25
2916,3323,5,Portion size was small.,2025-12-29
2917,2838,5,Portion size was small.,2026-04-10
2918,15303,5,Rider was polite and quick.,2025-02-26
2919,919,5,"Loved it, will order again.",2025-02-14
2920,20155,5,Best biryani in town.,2025-06-03
2921,8816,,Portion size was small.,2024-05-06
2922,4216,2,Would not recommend.,2026-05-15
2923,17208,4,Absolutely delicious.,2025-07-13
2924,11054,3,Rider was polite and quick.,2026-04-12
2925,23556,4,Perfect as always.,2026-05-26
2926,2163,4,Value for money.,2025-01-14
2927,11409,5,Would not recommend.,2026-05-09
2928,941,4,Absolutely delicious.,2026-05-08
2929,2402,4,Absolutely delicious.,2026-04-12
2930,1041,3,Fresh and tasty.,2024-03-19
2931,20412,5,Food was cold on arrival.,2026-04-28
2932,1084,5,Average experience.,2025-11-15
2933,23829,5,Absolutely delicious.,2025-10-27
2934,6545,5,Delivery was late but food was good.,2026-03-20
2935,20660,5,Absolutely delicious.,2026-06-03
2936,4437,5,"Loved it, will order again.",2025-05-10
2937,8780,3,Portion size was small.,2024-07-11
2938,14557,5,Order was missing an item.,2026-03-30
2939,12014,3,"Great food, arrived hot!",2025-02-24
2940,11069,3,Delivery was late but food was good.,2025-07-15
2941,13096,4,"Loved it, will order again.",2024-12-10
2942,10529,5,Value for money.,2026-06-10
2943,10938,3,Perfect as always.,2026-04-03
2944,583,5,"Great food, arrived hot!",2026-04-20
2945,17604,3,Best biryani in town.,2026-03-10
2946,19195,3,"Great food, arrived hot!",2026-01-01
2947,20375,5,Packaging could be better.,2026-05-01
2948,8856,5,Order was missing an item.,2026-06-23
2949,655,5,Delivery was late but food was good.,2026-06-26
2950,8597,5,Order was missing an item.,2026-06-02
2951,19211,4,Fresh and tasty.,2025-06-11
2952,13922,4,Portion size was small.,2026-02-01
2953,10034,5,Would not recommend.,2024-02-25
2954,22225,,Order was missing an item.,2026-05-18
2955,6495,5,Perfect as always.,2025-10-10
2956,24652,5,Would not recommend.,2025-03-04
2957,17850,2,Absolutely delicious.,2025-07-29
2958,17289,3,Food was cold on arrival.,2024-09-04
2959,11462,3,"Great food, arrived hot!",2024-04-25
2960,24286,4,"Great food, arrived hot!",2026-03-25
2961,22559,2,Food was cold on arrival.,2026-06-15
2962,1590,2,Value for money.,2024-02-03
2963,20109,4,Packaging could be better.,2025-10-31
2964,12519,5,Best biryani in town.,2025-02-12
2965,24065,5,Best biryani in town.,2026-04-01
2966,11928,1,Value for money.,2025-07-02
2967,18054,4,Average experience.,2025-09-17
2968,21787,,Value for money.,2026-05-01
2969,4028,,"Loved it, will order again.",2025-12-26
2970,19192,3,Rider was polite and quick.,2025-03-31
2971,22425,4,Fresh and tasty.,2025-12-06
2972,8286,5,Delivery was late but food was good.,2025-02-11
2973,21438,4,Delivery was late but food was good.,2025-08-08
2974,14644,5,"Great food, arrived hot!",2025-04-15
2975,15196,,Best biryani in town.,2025-02-02
2976,1049,5,Packaging could be better.,2026-03-16
2977,706,4,Average experience.,2024-08-25
2978,10545,2,"Great food, arrived hot!",2025-12-08
2979,1144,4,Packaging could be better.,2026-01-12
2980,7868,5,Value for money.,2026-03-21
2981,9873,5,Perfect as always.,2024-06-09
2982,11168,5,Value for money.,2025-02-20
2983,6253,3,Food was cold on arrival.,2024-04-28
2984,19362,3,Packaging could be better.,2026-02-20
2985,15373,4,Would not recommend.,2024-08-26
2986,21253,5,"Loved it, will order again.",2025-11-25
2987,1165,,Food was cold on arrival.,2025-06-28
2988,19383,4,Would not recommend.,2024-02-26
2989,6538,4,"Great food, arrived hot!",2025-10-01
2990,6380,3,"Great food, arrived hot!",2025-07-19
2991,6618,5,Value for money.,2024-06-08
2992,22963,,Rider was polite and quick.,2025-12-13
2993,8783,2,Portion size was small.,2024-04-14
2994,7750,2,Average experience.,2024-04-24
2995,22584,5,"Loved it, will order again.",2025-01-12
